"Year","BEST_CNTY_NAME","BSNS_SGMNT","Facility_visit","claim_type","total_count"
2014,"CHEMUNG","CHILD HEALTH PLUS","Professional",0,5897
2014,"CHEMUNG","COMMERCIAL","Emergency Room",0,35257
2014,"CHEMUNG","COMMERCIAL","Emergency Room",1,6
2014,"CHEMUNG","COMMERCIAL","Inpatient",0,20038
2014,"CHEMUNG","COMMERCIAL","Inpatient",1,32
2014,"CHEMUNG","COMMERCIAL","Other",0,29083
2014,"CHEMUNG","COMMERCIAL","Outpatient",0,154563
2014,"CHEMUNG","COMMERCIAL","Professional",0,291603
2014,"CHEMUNG","COMMERCIAL","Professional",1,15
2014,"CHEMUNG","DIRECT PAY HMO","Other",0,1
2014,"CHEMUNG","DIRECT PAY HMO","Professional",0,5
2014,"CHEMUNG","DIRECT PAY POS","Outpatient",0,1
2014,"CHEMUNG","DIRECT PAY POS","Professional",0,5
2014,"CHEMUNG","FAMILY HEALTH PLUS","Emergency Room",0,173
2014,"CHEMUNG","FAMILY HEALTH PLUS","Emergency Room",1,9
2014,"CHEMUNG","FAMILY HEALTH PLUS","Inpatient",0,58
2014,"CHEMUNG","FAMILY HEALTH PLUS","Other",0,68
2014,"CHEMUNG","FAMILY HEALTH PLUS","Outpatient",0,389
2014,"CHEMUNG","FAMILY HEALTH PLUS","Professional",0,880
2014,"CHEMUNG","HEALTHY NEW YORK","Emergency Room",0,95
2014,"CHEMUNG","HEALTHY NEW YORK","Inpatient",0,64
2014,"CHEMUNG","HEALTHY NEW YORK","Other",0,24
2014,"CHEMUNG","HEALTHY NEW YORK","Outpatient",0,545
2014,"CHEMUNG","HEALTHY NEW YORK","Professional",0,996
2014,"CHEMUNG","MEDICAID","Emergency Room",0,3497
2014,"CHEMUNG","MEDICAID","Emergency Room",1,1
2014,"CHEMUNG","MEDICAID","Inpatient",0,995
2014,"CHEMUNG","MEDICAID","Other",0,1647
2014,"CHEMUNG","MEDICAID","Outpatient",0,6076
2014,"CHEMUNG","MEDICAID","Professional",0,10593
2014,"CHEMUNG","MEDICARE","Emergency Room",0,10505
2014,"CHEMUNG","MEDICARE","Inpatient",0,19567
2014,"CHEMUNG","MEDICARE","Other",0,17177
2014,"CHEMUNG","MEDICARE","Outpatient",0,79533
2014,"CHEMUNG","MEDICARE","Professional",0,107646
2014,"CHEMUNG","MEDICARE","Professional",1,3
2014,"CHEMUNG","SSA","Emergency Room",0,8
2014,"CHEMUNG","SSA","Other",0,47
2014,"CHEMUNG","SSA","Outpatient",0,82
2014,"CHEMUNG","SSA","Professional",0,168
2014,"CHEMUNG","VALUMED","Professional",0,3
2014,"CHENANGO","<UNKNOWN>","Emergency Room",0,3
2014,"CHENANGO","<UNKNOWN>","Inpatient",0,16
2014,"CHENANGO","<UNKNOWN>","Other",0,5
2014,"CHENANGO","<UNKNOWN>","Outpatient",0,24
2014,"CHENANGO","<UNKNOWN>","Professional",0,29
2014,"CHENANGO","CHILD HEALTH PLUS","Emergency Room",0,1517
2014,"CHENANGO","CHILD HEALTH PLUS","Inpatient",0,41
2014,"CHENANGO","CHILD HEALTH PLUS","Other",0,386
2014,"CHENANGO","CHILD HEALTH PLUS","Outpatient",0,2574
2014,"CHENANGO","CHILD HEALTH PLUS","Professional",0,4538
2014,"CHENANGO","COMMERCIAL","Emergency Room",0,29498
2014,"CHENANGO","COMMERCIAL","Emergency Room",1,5
2014,"CHENANGO","COMMERCIAL","Inpatient",0,9786
2014,"CHENANGO","COMMERCIAL","Other",0,17750
2014,"CHENANGO","COMMERCIAL","Other",1,1
2014,"CHENANGO","COMMERCIAL","Outpatient",0,126132
2014,"CHENANGO","COMMERCIAL","Outpatient",1,32
2014,"CHENANGO","COMMERCIAL","Professional",0,158468
2014,"CHENANGO","COMMERCIAL","Professional",1,1
2014,"CHENANGO","FAMILY HEALTH PLUS","Emergency Room",0,67
2014,"CHENANGO","FAMILY HEALTH PLUS","Inpatient",0,14
2014,"CHENANGO","FAMILY HEALTH PLUS","Other",0,6
2014,"CHENANGO","FAMILY HEALTH PLUS","Outpatient",0,127
2014,"CHENANGO","FAMILY HEALTH PLUS","Professional",0,117
2014,"CHENANGO","HEALTHY NEW YORK","Emergency Room",0,104
2014,"CHENANGO","HEALTHY NEW YORK","Inpatient",0,75
2014,"CHENANGO","HEALTHY NEW YORK","Other",0,31
2014,"CHENANGO","HEALTHY NEW YORK","Outpatient",0,480
2014,"CHENANGO","HEALTHY NEW YORK","Professional",0,692
2014,"CHENANGO","MEDICAID","Emergency Room",0,1336
2014,"CHENANGO","MEDICAID","Inpatient",0,329
2014,"CHENANGO","MEDICAID","Other",0,236
2014,"CHENANGO","MEDICAID","Outpatient",0,2407
2014,"CHENANGO","MEDICAID","Professional",0,2780
2014,"CHENANGO","MEDICARE","Emergency Room",0,6610
2014,"CHENANGO","MEDICARE","Inpatient",0,6314
2014,"CHENANGO","MEDICARE","Other",0,7494
2014,"CHENANGO","MEDICARE","Outpatient",0,37927
2014,"CHENANGO","MEDICARE","Professional",0,39727
2014,"CHENANGO","SSA","Other",0,7
2014,"CHENANGO","SSA","Outpatient",0,28
2014,"CHENANGO","SSA","Professional",0,29
2014,"CHENANGO","VALUMED","Professional",0,1
2014,"CLINTON","<UNKNOWN>","Emergency Room",0,4
2014,"CLINTON","<UNKNOWN>","Inpatient",0,21
2014,"CLINTON","<UNKNOWN>","Other",0,17
2014,"CLINTON","<UNKNOWN>","Outpatient",0,96
2014,"CLINTON","<UNKNOWN>","Professional",0,308
2014,"CLINTON","CHILD HEALTH PLUS","Emergency Room",0,775
2014,"CLINTON","CHILD HEALTH PLUS","Emergency Room",1,2
2014,"CLINTON","CHILD HEALTH PLUS","Inpatient",0,109
2014,"CLINTON","CHILD HEALTH PLUS","Other",0,751
2014,"CLINTON","CHILD HEALTH PLUS","Outpatient",0,1866
2014,"CLINTON","CHILD HEALTH PLUS","Professional",0,5238
2014,"CLINTON","COMMERCIAL","Emergency Room",0,25237
2014,"CLINTON","COMMERCIAL","Emergency Room",1,2
2014,"CLINTON","COMMERCIAL","Inpatient",0,12271
2014,"CLINTON","COMMERCIAL","Inpatient",1,20
2014,"CLINTON","COMMERCIAL","Other",0,26595
2014,"CLINTON","COMMERCIAL","Outpatient",0,129700
2014,"CLINTON","COMMERCIAL","Professional",0,218328
2014,"CLINTON","FAMILY HEALTH PLUS","Outpatient",0,10
2014,"CLINTON","FAMILY HEALTH PLUS","Professional",0,5
2014,"CLINTON","HEALTHY NEW YORK","Emergency Room",0,421
2014,"CLINTON","HEALTHY NEW YORK","Inpatient",0,123
2014,"CLINTON","HEALTHY NEW YORK","Other",0,70
2014,"CLINTON","HEALTHY NEW YORK","Outpatient",0,1498
2014,"CLINTON","HEALTHY NEW YORK","Professional",0,2473
2014,"CLINTON","MEDICAID","Emergency Room",0,16
2014,"CLINTON","MEDICAID","Outpatient",0,3
2014,"CLINTON","MEDICAID","Professional",0,8
2014,"CLINTON","MEDICARE","Emergency Room",0,1796
2014,"CLINTON","MEDICARE","Inpatient",0,2129
2014,"CLINTON","MEDICARE","Other",0,3417
2014,"CLINTON","MEDICARE","Outpatient",0,10673
2014,"CLINTON","MEDICARE","Professional",0,13424
2014,"CLINTON","SSA","Other",0,1
2014,"CLINTON","SSA","Professional",0,17
2014,"CLINTON","VALUMED","Professional",0,2
2014,"COLUMBIA","<UNKNOWN>","Other",0,1
2014,"COLUMBIA","<UNKNOWN>","Outpatient",0,3
2014,"COLUMBIA","COMMERCIAL","Emergency Room",0,577
2014,"COLUMBIA","COMMERCIAL","Inpatient",0,350
2014,"COLUMBIA","COMMERCIAL","Other",0,278
2014,"COLUMBIA","COMMERCIAL","Outpatient",0,2711
2014,"COLUMBIA","COMMERCIAL","Professional",0,5657
2014,"COLUMBIA","MEDICAID","Other",0,52
2014,"COLUMBIA","MEDICAID","Outpatient",0,15
2014,"COLUMBIA","MEDICAID","Professional",0,37
2014,"COLUMBIA","MEDICARE","Emergency Room",0,7
2014,"COLUMBIA","MEDICARE","Other",0,73
2014,"COLUMBIA","MEDICARE","Outpatient",0,70
2014,"COLUMBIA","MEDICARE","Professional",0,179
2014,"COLUMBIA","SSA","Emergency Room",0,1
2014,"COLUMBIA","SSA","Outpatient",0,41
2014,"COLUMBIA","SSA","Professional",0,52
2014,"CORTLAND","<UNKNOWN>","Emergency Room",0,4
2014,"CORTLAND","<UNKNOWN>","Outpatient",0,9
2014,"CORTLAND","<UNKNOWN>","Professional",0,58
2014,"CORTLAND","CHILD HEALTH PLUS","Emergency Room",0,279
2014,"CORTLAND","CHILD HEALTH PLUS","Inpatient",0,42
2014,"CORTLAND","CHILD HEALTH PLUS","Other",0,298
2014,"CORTLAND","CHILD HEALTH PLUS","Outpatient",0,1321
2014,"CORTLAND","CHILD HEALTH PLUS","Professional",0,3438
2014,"CORTLAND","COMMERCIAL","Emergency Room",0,22688
2014,"CORTLAND","COMMERCIAL","Emergency Room",1,37
2014,"CORTLAND","COMMERCIAL","Inpatient",0,10477
2014,"CORTLAND","COMMERCIAL","Inpatient",1,20
2014,"CORTLAND","COMMERCIAL","Other",0,30008
2014,"CORTLAND","COMMERCIAL","Outpatient",0,115126
2014,"CORTLAND","COMMERCIAL","Professional",0,231259
2014,"CORTLAND","COMMERCIAL","Professional",1,7
2014,"CORTLAND","DIRECT PAY HMO","Professional",0,10
2014,"CORTLAND","DIRECT PAY POS","Professional",0,4
2014,"CORTLAND","FAMILY HEALTH PLUS","Other",0,1
2014,"CORTLAND","FAMILY HEALTH PLUS","Outpatient",0,11
2014,"CORTLAND","FAMILY HEALTH PLUS","Professional",0,11
2014,"CORTLAND","HEALTHY NEW YORK","Emergency Room",0,332
2014,"CORTLAND","HEALTHY NEW YORK","Inpatient",0,88
2014,"CORTLAND","HEALTHY NEW YORK","Other",0,125
2014,"CORTLAND","HEALTHY NEW YORK","Outpatient",0,1093
2014,"CORTLAND","HEALTHY NEW YORK","Professional",0,1857
2014,"CORTLAND","MEDICAID","Emergency Room",0,162
2014,"CORTLAND","MEDICAID","Inpatient",0,128
2014,"CORTLAND","MEDICAID","Other",0,47
2014,"CORTLAND","MEDICAID","Outpatient",0,275
2014,"CORTLAND","MEDICAID","Professional",0,287
2014,"CORTLAND","MEDICARE","Emergency Room",0,3158
2014,"CORTLAND","MEDICARE","Emergency Room",1,1
2014,"CORTLAND","MEDICARE","Inpatient",0,3870
2014,"CORTLAND","MEDICARE","Other",0,8698
2014,"CORTLAND","MEDICARE","Outpatient",0,17085
2014,"CORTLAND","MEDICARE","Professional",0,30991
2014,"CORTLAND","MEDICARE","Professional",1,2
2014,"CORTLAND","SSA","Other",0,14
2014,"CORTLAND","SSA","Outpatient",0,15
2014,"CORTLAND","SSA","Professional",0,78
2014,"DELAWARE","<UNKNOWN>","Emergency Room",0,3
2014,"DELAWARE","<UNKNOWN>","Other",0,3
2014,"DELAWARE","<UNKNOWN>","Outpatient",0,19
2014,"DELAWARE","<UNKNOWN>","Professional",0,25
2014,"DELAWARE","CHILD HEALTH PLUS","Emergency Room",0,399
2014,"DELAWARE","CHILD HEALTH PLUS","Inpatient",0,10
2014,"DELAWARE","CHILD HEALTH PLUS","Other",0,163
2014,"DELAWARE","CHILD HEALTH PLUS","Outpatient",0,1169
2014,"DELAWARE","CHILD HEALTH PLUS","Professional",0,1720
2014,"DELAWARE","COMMERCIAL","Emergency Room",0,17523
2014,"DELAWARE","COMMERCIAL","Emergency Room",1,19
2014,"DELAWARE","COMMERCIAL","Inpatient",0,5260
2014,"DELAWARE","COMMERCIAL","Other",0,9203
2014,"DELAWARE","COMMERCIAL","Outpatient",0,79256
2014,"DELAWARE","COMMERCIAL","Professional",0,85950
2014,"DELAWARE","FAMILY HEALTH PLUS","Other",0,1
2014,"DELAWARE","FAMILY HEALTH PLUS","Outpatient",0,24
2014,"DELAWARE","FAMILY HEALTH PLUS","Professional",0,64
2014,"DELAWARE","HEALTHY NEW YORK","Emergency Room",0,123
2014,"DELAWARE","HEALTHY NEW YORK","Inpatient",0,46
2014,"DELAWARE","HEALTHY NEW YORK","Other",0,62
2014,"DELAWARE","HEALTHY NEW YORK","Outpatient",0,836
2014,"DELAWARE","HEALTHY NEW YORK","Professional",0,1057
2014,"DELAWARE","MEDICAID","Emergency Room",0,358
2014,"DELAWARE","MEDICAID","Inpatient",0,170
2014,"DELAWARE","MEDICAID","Other",0,81
2014,"DELAWARE","MEDICAID","Outpatient",0,853
2014,"DELAWARE","MEDICAID","Professional",0,680
2014,"DELAWARE","MEDICARE","Emergency Room",0,1757
2014,"DELAWARE","MEDICARE","Inpatient",0,1572
2014,"DELAWARE","MEDICARE","Other",0,2139
2014,"DELAWARE","MEDICARE","Outpatient",0,11591
2014,"DELAWARE","MEDICARE","Professional",0,10475
2014,"DELAWARE","SSA","Other",0,1
2014,"DELAWARE","SSA","Outpatient",0,17
2014,"DELAWARE","SSA","Professional",0,17
2014,"DUTCHESS","<UNKNOWN>","Professional",0,3
2014,"DUTCHESS","COMMERCIAL","Emergency Room",0,1291
2014,"DUTCHESS","COMMERCIAL","Inpatient",0,527
2014,"DUTCHESS","COMMERCIAL","Other",0,507
2014,"DUTCHESS","COMMERCIAL","Outpatient",0,1958
2014,"DUTCHESS","COMMERCIAL","Professional",0,17716
2014,"DUTCHESS","MEDICAID","Emergency Room",0,19
2014,"DUTCHESS","MEDICAID","Professional",0,45
2014,"DUTCHESS","MEDICARE","Emergency Room",0,36
2014,"DUTCHESS","MEDICARE","Inpatient",0,97
2014,"DUTCHESS","MEDICARE","Other",0,67
2014,"DUTCHESS","MEDICARE","Outpatient",0,28
2014,"DUTCHESS","MEDICARE","Professional",0,363
2014,"DUTCHESS","SSA","Outpatient",0,11
2014,"DUTCHESS","SSA","Professional",0,7
2014,"ERIE","<UNKNOWN>","Emergency Room",0,7
2014,"ERIE","<UNKNOWN>","Inpatient",0,55
2014,"ERIE","<UNKNOWN>","Other",0,11
2014,"ERIE","<UNKNOWN>","Outpatient",0,149
2014,"ERIE","<UNKNOWN>","Professional",0,169
2014,"ERIE","CHILD HEALTH PLUS","Emergency Room",0,4492
2014,"ERIE","CHILD HEALTH PLUS","Inpatient",0,928
2014,"ERIE","CHILD HEALTH PLUS","Other",0,3664
2014,"ERIE","CHILD HEALTH PLUS","Outpatient",0,6342
2014,"ERIE","CHILD HEALTH PLUS","Professional",0,45217
2014,"ERIE","COMMERCIAL","Emergency Room",0,41531
2014,"ERIE","COMMERCIAL","Emergency Room",1,43
2014,"ERIE","COMMERCIAL","Inpatient",0,24325
2014,"ERIE","COMMERCIAL","Inpatient",1,63
2014,"ERIE","COMMERCIAL","Other",0,27895
2014,"ERIE","COMMERCIAL","Outpatient",0,138097
2014,"ERIE","COMMERCIAL","Professional",0,605790
2014,"ERIE","COMMERCIAL","Professional",1,32
2014,"ERIE","DIRECT PAY HMO","Emergency Room",0,3
2014,"ERIE","DIRECT PAY HMO","Other",0,23
2014,"ERIE","DIRECT PAY HMO","Outpatient",0,8
2014,"ERIE","DIRECT PAY HMO","Professional",0,227
2014,"ERIE","DIRECT PAY POS","Emergency Room",0,1
2014,"ERIE","DIRECT PAY POS","Outpatient",0,17
2014,"ERIE","DIRECT PAY POS","Professional",0,46
2014,"ERIE","FAMILY HEALTH PLUS","Emergency Room",0,10193
2014,"ERIE","FAMILY HEALTH PLUS","Emergency Room",1,13
2014,"ERIE","FAMILY HEALTH PLUS","Inpatient",0,2162
2014,"ERIE","FAMILY HEALTH PLUS","Inpatient",1,22
2014,"ERIE","FAMILY HEALTH PLUS","Other",0,2977
2014,"ERIE","FAMILY HEALTH PLUS","Outpatient",0,16607
2014,"ERIE","FAMILY HEALTH PLUS","Professional",0,47357
2014,"ERIE","FAMILY HEALTH PLUS","Professional",1,6
2014,"ERIE","HEALTHY NEW YORK","Emergency Room",0,1066
2014,"ERIE","HEALTHY NEW YORK","Inpatient",0,412
2014,"ERIE","HEALTHY NEW YORK","Other",0,227
2014,"ERIE","HEALTHY NEW YORK","Outpatient",0,2644
2014,"ERIE","HEALTHY NEW YORK","Professional",0,11388
2014,"ERIE","HEALTHY NEW YORK PLUS","Emergency Room",0,5
2014,"ERIE","HEALTHY NEW YORK PLUS","Outpatient",0,2
2014,"ERIE","HEALTHY NEW YORK PLUS","Professional",0,10
2014,"ERIE","MEDICAID","Emergency Room",0,178233
2014,"ERIE","MEDICAID","Emergency Room",1,302
2014,"ERIE","MEDICAID","Inpatient",0,60701
2014,"ERIE","MEDICAID","Inpatient",1,532
2014,"ERIE","MEDICAID","Other",0,69089
2014,"ERIE","MEDICAID","Other",1,2
2014,"ERIE","MEDICAID","Outpatient",0,271042
2014,"ERIE","MEDICAID","Outpatient",1,64
2014,"ERIE","MEDICAID","Professional",0,699983
2014,"ERIE","MEDICAID","Professional",1,213
2014,"ERIE","MEDICARE","Emergency Room",0,42050
2014,"ERIE","MEDICARE","Emergency Room",1,15
2014,"ERIE","MEDICARE","Inpatient",0,68890
2014,"ERIE","MEDICARE","Inpatient",1,77
2014,"ERIE","MEDICARE","Other",0,79671
2014,"ERIE","MEDICARE","Outpatient",0,210463
2014,"ERIE","MEDICARE","Professional",0,501103
2014,"ERIE","MEDICARE","Professional",1,61
2014,"ERIE","SSA","Emergency Room",0,8
2014,"ERIE","SSA","Other",0,13
2014,"ERIE","SSA","Outpatient",0,28
2014,"ERIE","SSA","Professional",0,94
2014,"ERIE","VALUMED","Emergency Room",0,14
2014,"ERIE","VALUMED","Other",0,33
2014,"ERIE","VALUMED","Outpatient",0,36
2014,"ERIE","VALUMED","Professional",0,223
2014,"ESSEX","<UNKNOWN>","Emergency Room",0,26
2014,"ESSEX","<UNKNOWN>","Outpatient",0,25
2014,"ESSEX","<UNKNOWN>","Professional",0,35
2014,"ESSEX","CHILD HEALTH PLUS","Emergency Room",0,531
2014,"ESSEX","CHILD HEALTH PLUS","Other",0,195
2014,"ESSEX","CHILD HEALTH PLUS","Outpatient",0,748
2014,"ESSEX","CHILD HEALTH PLUS","Professional",0,2305
2014,"ESSEX","COMMERCIAL","Emergency Room",0,15750
2014,"ESSEX","COMMERCIAL","Inpatient",0,6372
2014,"ESSEX","COMMERCIAL","Other",0,12345
2014,"ESSEX","COMMERCIAL","Outpatient",0,87107
2014,"ESSEX","COMMERCIAL","Professional",0,116469
2014,"ESSEX","HEALTHY NEW YORK","Emergency Room",0,512
2014,"ESSEX","HEALTHY NEW YORK","Inpatient",0,216
2014,"ESSEX","HEALTHY NEW YORK","Other",0,102
2014,"ESSEX","HEALTHY NEW YORK","Outpatient",0,1875
2014,"ESSEX","HEALTHY NEW YORK","Professional",0,2542
2014,"ESSEX","MEDICAID","Emergency Room",0,25
2014,"ESSEX","MEDICAID","Professional",0,16
2014,"ESSEX","MEDICARE","Emergency Room",0,1881
2014,"ESSEX","MEDICARE","Inpatient",0,1450
2014,"ESSEX","MEDICARE","Other",0,2738
2014,"ESSEX","MEDICARE","Outpatient",0,11279
2014,"ESSEX","MEDICARE","Professional",0,12328
2014,"ESSEX","SSA","Other",0,4
2014,"ESSEX","SSA","Outpatient",0,12
2014,"ESSEX","SSA","Professional",0,23
2014,"ESSEX","VALUMED","Outpatient",0,1
2014,"ESSEX","VALUMED","Professional",0,1
2014,"FRANKLIN","<UNKNOWN>","Inpatient",0,13
2014,"FRANKLIN","<UNKNOWN>","Other",0,1
2014,"FRANKLIN","<UNKNOWN>","Outpatient",0,44
2014,"FRANKLIN","<UNKNOWN>","Professional",0,42
2014,"FRANKLIN","CHILD HEALTH PLUS","Emergency Room",0,649
2014,"FRANKLIN","CHILD HEALTH PLUS","Inpatient",0,107
2014,"FRANKLIN","CHILD HEALTH PLUS","Other",0,309
2014,"FRANKLIN","CHILD HEALTH PLUS","Outpatient",0,1565
2014,"FRANKLIN","CHILD HEALTH PLUS","Professional",0,3323
2014,"FRANKLIN","COMMERCIAL","Emergency Room",0,15261
2014,"FRANKLIN","COMMERCIAL","Inpatient",0,7789
2014,"FRANKLIN","COMMERCIAL","Inpatient",1,28
2014,"FRANKLIN","COMMERCIAL","Other",0,15171
2014,"FRANKLIN","COMMERCIAL","Outpatient",0,96311
2014,"FRANKLIN","COMMERCIAL","Professional",0,127665
2014,"FRANKLIN","DIRECT PAY HMO","Outpatient",0,3
2014,"FRANKLIN","DIRECT PAY HMO","Professional",0,6
2014,"FRANKLIN","FAMILY HEALTH PLUS","Other",0,1
2014,"FRANKLIN","FAMILY HEALTH PLUS","Outpatient",0,5
2014,"FRANKLIN","FAMILY HEALTH PLUS","Professional",0,2
2014,"FRANKLIN","HEALTHY NEW YORK","Emergency Room",0,314
2014,"FRANKLIN","HEALTHY NEW YORK","Inpatient",0,160
2014,"FRANKLIN","HEALTHY NEW YORK","Other",0,46
2014,"FRANKLIN","HEALTHY NEW YORK","Outpatient",0,1731
2014,"FRANKLIN","HEALTHY NEW YORK","Professional",0,2029
2014,"FRANKLIN","MEDICAID","Emergency Room",0,31
2014,"FRANKLIN","MEDICAID","Inpatient",0,76
2014,"FRANKLIN","MEDICAID","Other",0,33
2014,"FRANKLIN","MEDICAID","Outpatient",0,43
2014,"FRANKLIN","MEDICAID","Professional",0,112
2014,"FRANKLIN","MEDICAID","Professional",1,2
2014,"FRANKLIN","MEDICARE","Emergency Room",0,1152
2014,"FRANKLIN","MEDICARE","Inpatient",0,1535
2014,"FRANKLIN","MEDICARE","Other",0,1994
2014,"FRANKLIN","MEDICARE","Outpatient",0,10296
2014,"FRANKLIN","MEDICARE","Professional",0,10791
2014,"FRANKLIN","SSA","Outpatient",0,31
2014,"FRANKLIN","SSA","Professional",0,32
2014,"FRANKLIN","VALUMED","Professional",0,3
2014,"FULTON","<UNKNOWN>","Outpatient",0,5
2014,"FULTON","<UNKNOWN>","Professional",0,18
2014,"FULTON","CHILD HEALTH PLUS","Emergency Room",0,95
2014,"FULTON","CHILD HEALTH PLUS","Other",0,12
2014,"FULTON","CHILD HEALTH PLUS","Outpatient",0,94
2014,"FULTON","CHILD HEALTH PLUS","Professional",0,279
2014,"FULTON","COMMERCIAL","Emergency Room",0,3508
2014,"FULTON","COMMERCIAL","Inpatient",0,1031
2014,"FULTON","COMMERCIAL","Other",0,1589
2014,"FULTON","COMMERCIAL","Outpatient",0,14369
2014,"FULTON","COMMERCIAL","Professional",0,20056
2014,"FULTON","HEALTHY NEW YORK","Emergency Room",0,51
2014,"FULTON","HEALTHY NEW YORK","Other",0,2
2014,"FULTON","HEALTHY NEW YORK","Outpatient",0,133
2014,"FULTON","HEALTHY NEW YORK","Professional",0,178
2014,"FULTON","HEALTHY NEW YORK","Professional",1,154
2014,"FULTON","MEDICAID","Emergency Room",0,49
2014,"FULTON","MEDICAID","Inpatient",0,5
2014,"FULTON","MEDICAID","Other",0,2
2014,"FULTON","MEDICAID","Outpatient",0,32
2014,"FULTON","MEDICAID","Professional",0,49
2014,"FULTON","MEDICARE","Emergency Room",0,287
2014,"FULTON","MEDICARE","Inpatient",0,386
2014,"FULTON","MEDICARE","Other",0,494
2014,"FULTON","MEDICARE","Outpatient",0,1595
2014,"FULTON","MEDICARE","Professional",0,1889
2014,"FULTON","SSA","Professional",0,5
2014,"GENESEE","<UNKNOWN>","Outpatient",0,9
2014,"GENESEE","<UNKNOWN>","Professional",0,26
2014,"GENESEE","CHILD HEALTH PLUS","Emergency Room",0,16
2014,"GENESEE","CHILD HEALTH PLUS","Other",0,5
2014,"GENESEE","CHILD HEALTH PLUS","Outpatient",0,26
2014,"GENESEE","CHILD HEALTH PLUS","Professional",0,57
2014,"GENESEE","COMMERCIAL","Emergency Room",0,13423
2014,"GENESEE","COMMERCIAL","Emergency Room",1,38
2014,"GENESEE","COMMERCIAL","Inpatient",0,6996
2014,"GENESEE","COMMERCIAL","Inpatient",1,12
2014,"GENESEE","COMMERCIAL","Other",0,13218
2014,"GENESEE","COMMERCIAL","Outpatient",0,85342
2014,"GENESEE","COMMERCIAL","Professional",0,147046
2014,"GENESEE","COMMERCIAL","Professional",1,10
2014,"GENESEE","DIRECT PAY HMO","Professional",0,2
2014,"GENESEE","FAMILY HEALTH PLUS","Outpatient",0,13
2014,"GENESEE","FAMILY HEALTH PLUS","Professional",0,25
2014,"GENESEE","HEALTHY NEW YORK","Emergency Room",0,41
2014,"GENESEE","HEALTHY NEW YORK","Inpatient",0,13
2014,"GENESEE","HEALTHY NEW YORK","Other",0,2
2014,"GENESEE","HEALTHY NEW YORK","Outpatient",0,268
2014,"GENESEE","HEALTHY NEW YORK","Professional",0,482
2014,"GENESEE","MEDICAID","Emergency Room",0,331
2014,"GENESEE","MEDICAID","Inpatient",0,129
2014,"GENESEE","MEDICAID","Other",0,73
2014,"GENESEE","MEDICAID","Outpatient",0,608
2014,"GENESEE","MEDICAID","Professional",0,1380
2014,"GENESEE","MEDICARE","Emergency Room",0,3439
2014,"GENESEE","MEDICARE","Inpatient",0,4712
2014,"GENESEE","MEDICARE","Inpatient",1,20
2014,"GENESEE","MEDICARE","Other",0,5585
2014,"GENESEE","MEDICARE","Outpatient",0,26057
2014,"GENESEE","MEDICARE","Professional",0,33326
2014,"GENESEE","MEDICARE","Professional",1,1
2014,"GENESEE","SSA","Other",0,6
2014,"GENESEE","SSA","Professional",0,12
2014,"GENESEE","VALUMED","Professional",0,10
2014,"GREENE","CHILD HEALTH PLUS","Professional",0,6
2014,"GREENE","COMMERCIAL","Emergency Room",0,539
2014,"GREENE","COMMERCIAL","Inpatient",0,198
2014,"GREENE","COMMERCIAL","Inpatient",1,10
2014,"GREENE","COMMERCIAL","Other",0,294
2014,"GREENE","COMMERCIAL","Outpatient",0,2494
2014,"GREENE","COMMERCIAL","Professional",0,5603
2014,"GREENE","COMMERCIAL","Professional",1,4
2014,"GREENE","MEDICAID","Emergency Room",0,1
2014,"GREENE","MEDICAID","Professional",0,2
2014,"GREENE","MEDICARE","Emergency Room",0,4
2014,"GREENE","MEDICARE","Inpatient",0,31
2014,"GREENE","MEDICARE","Other",0,20
2014,"GREENE","MEDICARE","Outpatient",0,70
2014,"GREENE","MEDICARE","Professional",0,161
2014,"GREENE","SSA","Outpatient",0,7
2014,"GREENE","SSA","Professional",0,1
2014,"HAMILTON","<UNKNOWN>","Outpatient",0,4
2014,"HAMILTON","CHILD HEALTH PLUS","Emergency Room",0,10
2014,"HAMILTON","CHILD HEALTH PLUS","Other",0,26
2014,"HAMILTON","CHILD HEALTH PLUS","Outpatient",0,54
2014,"HAMILTON","CHILD HEALTH PLUS","Professional",0,141
2014,"HAMILTON","COMMERCIAL","Emergency Room",0,551
2014,"HAMILTON","COMMERCIAL","Emergency Room",1,19
2014,"HAMILTON","COMMERCIAL","Inpatient",0,385
2014,"HAMILTON","COMMERCIAL","Other",0,888
2014,"HAMILTON","COMMERCIAL","Outpatient",0,3869
2014,"HAMILTON","COMMERCIAL","Professional",0,7910
2014,"HAMILTON","COMMERCIAL","Professional",1,1
2014,"HAMILTON","HEALTHY NEW YORK","Emergency Room",0,30
2014,"HAMILTON","HEALTHY NEW YORK","Inpatient",0,13
2014,"HAMILTON","HEALTHY NEW YORK","Other",0,6
2014,"HAMILTON","HEALTHY NEW YORK","Outpatient",0,91
2014,"HAMILTON","HEALTHY NEW YORK","Professional",0,183
2014,"HAMILTON","MEDICARE","Emergency Room",0,222
2014,"HAMILTON","MEDICARE","Inpatient",0,450
2014,"HAMILTON","MEDICARE","Other",0,578
2014,"HAMILTON","MEDICARE","Outpatient",0,2417
2014,"HAMILTON","MEDICARE","Professional",0,3409
2014,"HERKIMER","<UNKNOWN>","Emergency Room",0,14
2014,"HERKIMER","<UNKNOWN>","Other",0,2
2014,"HERKIMER","<UNKNOWN>","Outpatient",0,41
2014,"HERKIMER","<UNKNOWN>","Professional",0,65
